"","CATCHMENT","NETWORK","SEASON","MMWR.YEAR","MMWR.WEEK","ageCategory","CUMULATIVE.RATE","WEEKLY.RATE","ageOrder"
"19706","Tennessee","EIP","2007-08",2007,47,"0-4 yr",0,0,1
"19707","Tennessee","EIP","2007-08",2007,48,"0-4 yr",0,0,1
"19708","Tennessee","EIP","2007-08",2007,49,"0-4 yr",0,0,1
"19709","Tennessee","EIP","2007-08",2007,50,"0-4 yr",1,1,1
"19710","Tennessee","EIP","2007-08",2007,51,"0-4 yr",1,0,1
"19711","Tennessee","EIP","2007-08",2007,52,"0-4 yr",1,0,1
"19712","Tennessee","EIP","2007-08",2008,1,"0-4 yr",1,0,1
"19713","Tennessee","EIP","2007-08",2008,2,"0-4 yr",2,1,1
"19714","Tennessee","EIP","2007-08",2008,3,"0-4 yr",4,2,1
"19715","Tennessee","EIP","2007-08",2008,4,"0-4 yr",4,0,1
"19716","Tennessee","EIP","2007-08",2008,5,"0-4 yr",6,2,1
"19717","Tennessee","EIP","2007-08",2008,6,"0-4 yr",12.9,7,1
"19718","Tennessee","EIP","2007-08",2008,7,"0-4 yr",17.9,5,1
"19719","Tennessee","EIP","2007-08",2008,8,"0-4 yr",23.8,6,1
"19720","Tennessee","EIP","2007-08",2008,9,"0-4 yr",27.8,4,1
"19721","Tennessee","EIP","2007-08",2008,10,"0-4 yr",30.8,3,1
"19722","Tennessee","EIP","2007-08",2008,11,"0-4 yr",32.8,2,1
"19723","Tennessee","EIP","2007-08",2008,12,"0-4 yr",33.8,1,1
"19724","Tennessee","EIP","2007-08",2008,13,"0-4 yr",33.8,0,1
"19725","Tennessee","EIP","2007-08",2008,14,"0-4 yr",33.8,0,1
"19726","Tennessee","EIP","2007-08",2008,15,"0-4 yr",33.8,0,1
"19727","Tennessee","EIP","2007-08",2008,16,"0-4 yr",33.8,0,1
"19728","Tennessee","EIP","2007-08",2008,17,"0-4 yr",33.8,0,1
"19729","Tennessee","EIP","2007-08",2007,40,"5-17 yr",0,0,2
"19730","Tennessee","EIP","2007-08",2007,41,"5-17 yr",0,0,2
"19731","Tennessee","EIP","2007-08",2007,42,"5-17 yr",0,0,2
"19732","Tennessee","EIP","2007-08",2007,43,"5-17 yr",0,0,2
"19733","Tennessee","EIP","2007-08",2007,44,"5-17 yr",0,0,2
"19734","Tennessee","EIP","2007-08",2007,45,"5-17 yr",0,0,2
"19735","Tennessee","EIP","2007-08",2007,46,"5-17 yr",0,0,2
"19736","Tennessee","EIP","2007-08",2007,47,"5-17 yr",0,0,2
"19737","Tennessee","EIP","2007-08",2007,48,"5-17 yr",0,0,2
"19738","Tennessee","EIP","2007-08",2007,49,"5-17 yr",0,0,2
"19739","Tennessee","EIP","2007-08",2007,50,"5-17 yr",0,0,2
"19740","Tennessee","EIP","2007-08",2007,51,"5-17 yr",0.4,0.4,2
"19741","Tennessee","EIP","2007-08",2007,52,"5-17 yr",0.4,0,2
"19742","Tennessee","EIP","2007-08",2008,1,"5-17 yr",0.4,0,2
"19743","Tennessee","EIP","2007-08",2008,2,"5-17 yr",0.8,0.4,2
"19744","Tennessee","EIP","2007-08",2008,3,"5-17 yr",0.8,0,2
"19745","Tennessee","EIP","2007-08",2008,4,"5-17 yr",0.8,0,2
"19746","Tennessee","EIP","2007-08",2008,5,"5-17 yr",0.8,0,2
"19747","Tennessee","EIP","2007-08",2008,6,"5-17 yr",1.2,0.4,2
"19748","Tennessee","EIP","2007-08",2008,7,"5-17 yr",1.2,0,2
"19749","Tennessee","EIP","2007-08",2008,8,"5-17 yr",1.6,0.4,2
"19750","Tennessee","EIP","2007-08",2008,9,"5-17 yr",2,0.4,2
"19751","Tennessee","EIP","2007-08",2008,10,"5-17 yr",2,0,2
"19752","Tennessee","EIP","2007-08",2008,11,"5-17 yr",2,0,2
"19753","Tennessee","EIP","2007-08",2008,12,"5-17 yr",2,0,2
"19754","Tennessee","EIP","2007-08",2008,13,"5-17 yr",2,0,2
"19755","Tennessee","EIP","2007-08",2008,14,"5-17 yr",2,0,2
"19756","Tennessee","EIP","2007-08",2008,15,"5-17 yr",2,0,2
"19757","Tennessee","EIP","2007-08",2008,16,"5-17 yr",2,0,2
"19758","Tennessee","EIP","2007-08",2008,17,"5-17 yr",2,0,2
"19759","Tennessee","EIP","2007-08",2007,40,"18-49 yr",0,0,3
"19760","Tennessee","EIP","2007-08",2007,41,"18-49 yr",0,0,3
"19761","Tennessee","EIP","2007-08",2007,42,"18-49 yr",0,0,3
"19762","Tennessee","EIP","2007-08",2007,43,"18-49 yr",0,0,3
"19763","Tennessee","EIP","2007-08",2007,44,"18-49 yr",0,0,3
"19764","Tennessee","EIP","2007-08",2007,45,"18-49 yr",0,0,3
"19765","Tennessee","EIP","2007-08",2007,46,"18-49 yr",0.1,0.1,3
"19766","Tennessee","EIP","2007-08",2007,47,"18-49 yr",0.1,0,3
"19767","Tennessee","EIP","2007-08",2007,48,"18-49 yr",0.1,0,3
"19768","Tennessee","EIP","2007-08",2007,49,"18-49 yr",0.1,0,3
"19769","Tennessee","EIP","2007-08",2007,50,"18-49 yr",0.1,0,3
"19770","Tennessee","EIP","2007-08",2007,51,"18-49 yr",0.1,0,3
"19771","Tennessee","EIP","2007-08",2007,52,"18-49 yr",0.1,0,3
"19772","Tennessee","EIP","2007-08",2008,1,"18-49 yr",0.3,0.1,3
"19773","Tennessee","EIP","2007-08",2008,2,"18-49 yr",0.3,0,3
"19774","Tennessee","EIP","2007-08",2008,3,"18-49 yr",0.3,0,3
"19775","Tennessee","EIP","2007-08",2008,4,"18-49 yr",0.6,0.3,3
"19776","Tennessee","EIP","2007-08",2008,5,"18-49 yr",1.9,1.3,3
"19777","Tennessee","EIP","2007-08",2008,6,"18-49 yr",3.2,1.3,3
"19778","Tennessee","EIP","2007-08",2008,7,"18-49 yr",4.8,1.6,3
"19779","Tennessee","EIP","2007-08",2008,8,"18-49 yr",5.7,0.9,3
"19780","Tennessee","EIP","2007-08",2008,9,"18-49 yr",6.3,0.6,3
"19781","Tennessee","EIP","2007-08",2008,10,"18-49 yr",6.4,0.1,3
"19782","Tennessee","EIP","2007-08",2008,11,"18-49 yr",6.6,0.1,3
"19783","Tennessee","EIP","2007-08",2008,12,"18-49 yr",6.9,0.3,3
"19784","Tennessee","EIP","2007-08",2008,13,"18-49 yr",7,0.1,3
"19785","Tennessee","EIP","2007-08",2008,14,"18-49 yr",7.2,0.1,3
"19786","Tennessee","EIP","2007-08",2008,15,"18-49 yr",7.3,0.1,3
"19787","Tennessee","EIP","2007-08",2008,16,"18-49 yr",7.3,0,3
"19788","Tennessee","EIP","2007-08",2008,17,"18-49 yr",7.3,0,3
"19789","Tennessee","EIP","2007-08",2007,40,"50-64 yr",0,0,4
"19790","Tennessee","EIP","2007-08",2007,41,"50-64 yr",0,0,4
"19791","Tennessee","EIP","2007-08",2007,42,"50-64 yr",0,0,4
"19792","Tennessee","EIP","2007-08",2007,43,"50-64 yr",0,0,4
"19793","Tennessee","EIP","2007-08",2007,44,"50-64 yr",0.4,0.4,4
"19794","Tennessee","EIP","2007-08",2007,45,"50-64 yr",0.4,0,4
"19795","Tennessee","EIP","2007-08",2007,46,"50-64 yr",0.4,0,4
"19796","Tennessee","EIP","2007-08",2007,47,"50-64 yr",0.8,0.4,4
"19797","Tennessee","EIP","2007-08",2007,48,"50-64 yr",0.8,0,4
"19798","Tennessee","EIP","2007-08",2007,49,"50-64 yr",0.8,0,4
"19799","Tennessee","EIP","2007-08",2007,50,"50-64 yr",0.8,0,4
"19800","Tennessee","EIP","2007-08",2007,51,"50-64 yr",0.8,0,4
"19801","Tennessee","EIP","2007-08",2007,52,"50-64 yr",0.8,0,4
"19802","Tennessee","EIP","2007-08",2008,1,"50-64 yr",0.8,0,4
"19803","Tennessee","EIP","2007-08",2008,2,"50-64 yr",0.8,0,4
"19804","Tennessee","EIP","2007-08",2008,3,"50-64 yr",1.2,0.4,4
"19805","Tennessee","EIP","2007-08",2008,4,"50-64 yr",2.8,1.6,4
"19806","Tennessee","EIP","2007-08",2008,5,"50-64 yr",4.5,1.6,4
"19807","Tennessee","EIP","2007-08",2008,6,"50-64 yr",7.7,3.2,4
"19808","Tennessee","EIP","2007-08",2008,7,"50-64 yr",10.9,3.2,4
"19809","Tennessee","EIP","2007-08",2008,8,"50-64 yr",13.4,2.4,4
"19810","Tennessee","EIP","2007-08",2008,9,"50-64 yr",14.6,1.2,4
"19811","Tennessee","EIP","2007-08",2008,10,"50-64 yr",15,0.4,4
"19812","Tennessee","EIP","2007-08",2008,11,"50-64 yr",15.8,0.8,4
"19813","Tennessee","EIP","2007-08",2008,12,"50-64 yr",16.2,0.4,4
"19814","Tennessee","EIP","2007-08",2008,13,"50-64 yr",16.2,0,4
"19815","Tennessee","EIP","2007-08",2008,14,"50-64 yr",16.2,0,4
"19816","Tennessee","EIP","2007-08",2008,15,"50-64 yr",16.2,0,4
"19817","Tennessee","EIP","2007-08",2008,16,"50-64 yr",16.2,0,4
"19818","Tennessee","EIP","2007-08",2008,17,"50-64 yr",16.2,0,4
"19819","Tennessee","EIP","2007-08",2007,40,"Overall",0,0,8
"19820","Tennessee","EIP","2007-08",2007,41,"Overall",0,0,8
"19821","Tennessee","EIP","2007-08",2007,42,"Overall",0,0,8
"19822","Tennessee","EIP","2007-08",2007,43,"Overall",0,0,8
"19823","Tennessee","EIP","2007-08",2007,44,"Overall",0.1,0.1,8
"19824","Tennessee","EIP","2007-08",2007,45,"Overall",0.1,0,8
"19825","Tennessee","EIP","2007-08",2007,46,"Overall",0.1,0.1,8
"19826","Tennessee","EIP","2007-08",2007,47,"Overall",0.2,0.1,8
"19827","Tennessee","EIP","2007-08",2007,48,"Overall",0.2,0,8
"19828","Tennessee","EIP","2007-08",2007,49,"Overall",0.2,0,8
"19829","Tennessee","EIP","2007-08",2007,50,"Overall",0.4,0.1,8
"19830","Tennessee","EIP","2007-08",2007,51,"Overall",0.4,0.1,8
"19831","Tennessee","EIP","2007-08",2007,52,"Overall",0.4,0,8
"19832","Tennessee","EIP","2007-08",2008,1,"Overall",0.6,0.1,8
"19833","Tennessee","EIP","2007-08",2008,2,"Overall",0.8,0.2,8
"19834","Tennessee","EIP","2007-08",2008,3,"Overall",1.1,0.3,8
"19835","Tennessee","EIP","2007-08",2008,4,"Overall",1.5,0.5,8
"19836","Tennessee","EIP","2007-08",2008,5,"Overall",3,1.5,8
"19837","Tennessee","EIP","2007-08",2008,6,"Overall",5.7,2.7,8
"19838","Tennessee","EIP","2007-08",2008,7,"Overall",8.9,3.2,8
"19839","Tennessee","EIP","2007-08",2008,8,"Overall",11.9,3,8
"19840","Tennessee","EIP","2007-08",2008,9,"Overall",13.9,2,8
"19841","Tennessee","EIP","2007-08",2008,10,"Overall",14.9,1,8
"19842","Tennessee","EIP","2007-08",2008,11,"Overall",15.5,0.6,8
"19843","Tennessee","EIP","2007-08",2008,12,"Overall",15.8,0.3,8
"19844","Tennessee","EIP","2007-08",2008,13,"Overall",16,0.2,8
"19845","Tennessee","EIP","2007-08",2008,14,"Overall",16.1,0.1,8
"19846","Tennessee","EIP","2007-08",2008,15,"Overall",16.2,0.1,8
"19847","Tennessee","EIP","2007-08",2008,16,"Overall",16.2,0,8
"19848","Tennessee","EIP","2007-08",2008,17,"Overall",16.2,0.1,8
"19849","Tennessee","EIP","2007-08",2007,40,"65-74 yr",0,0,5
"19850","Tennessee","EIP","2007-08",2007,41,"65-74 yr",0,0,5
"19851","Tennessee","EIP","2007-08",2007,42,"65-74 yr",0,0,5
"19852","Tennessee","EIP","2007-08",2007,43,"65-74 yr",0,0,5
"19853","Tennessee","EIP","2007-08",2007,44,"65-74 yr",0,0,5
"19854","Tennessee","EIP","2007-08",2007,45,"65-74 yr",0,0,5
"19855","Tennessee","EIP","2007-08",2007,46,"65-74 yr",0,0,5
"19856","Tennessee","EIP","2007-08",2007,47,"65-74 yr",0,0,5
"19857","Tennessee","EIP","2007-08",2007,48,"65-74 yr",0,0,5
"19858","Tennessee","EIP","2007-08",2007,49,"65-74 yr",0,0,5
"19859","Tennessee","EIP","2007-08",2007,50,"65-74 yr",0,0,5
"19860","Tennessee","EIP","2007-08",2007,51,"65-74 yr",0,0,5
"19861","Tennessee","EIP","2007-08",2007,52,"65-74 yr",0,0,5
"19862","Tennessee","EIP","2007-08",2008,1,"65-74 yr",1.2,1.2,5
"19863","Tennessee","EIP","2007-08",2008,2,"65-74 yr",1.2,0,5
"19864","Tennessee","EIP","2007-08",2008,3,"65-74 yr",1.2,0,5
"19865","Tennessee","EIP","2007-08",2008,4,"65-74 yr",2.5,1.2,5
"19866","Tennessee","EIP","2007-08",2008,5,"65-74 yr",5,2.5,5
"19867","Tennessee","EIP","2007-08",2008,6,"65-74 yr",10,5,5
"19868","Tennessee","EIP","2007-08",2008,7,"65-74 yr",15,5,5
"19869","Tennessee","EIP","2007-08",2008,8,"65-74 yr",23.7,8.7,5
"19870","Tennessee","EIP","2007-08",2008,9,"65-74 yr",32.5,8.7,5
"19871","Tennessee","EIP","2007-08",2008,10,"65-74 yr",33.7,1.2,5
"19872","Tennessee","EIP","2007-08",2008,11,"65-74 yr",33.7,0,5
"19873","Tennessee","EIP","2007-08",2008,12,"65-74 yr",33.7,0,5
"19874","Tennessee","EIP","2007-08",2008,13,"65-74 yr",35,1.2,5
"19875","Tennessee","EIP","2007-08",2008,14,"65-74 yr",35,0,5
"19876","Tennessee","EIP","2007-08",2008,15,"65-74 yr",35,0,5
"19877","Tennessee","EIP","2007-08",2008,16,"65-74 yr",35,0,5
"19878","Tennessee","EIP","2007-08",2008,17,"65-74 yr",35,0,5
"19879","Tennessee","EIP","2007-08",2007,40,"75-84 yr",0,0,6
"19880","Tennessee","EIP","2007-08",2007,41,"75-84 yr",0,0,6
"19881","Tennessee","EIP","2007-08",2007,42,"75-84 yr",0,0,6
"19882","Tennessee","EIP","2007-08",2007,43,"75-84 yr",0,0,6
"19883","Tennessee","EIP","2007-08",2007,44,"75-84 yr",0,0,6
"19884","Tennessee","EIP","2007-08",2007,45,"75-84 yr",0,0,6
"19885","Tennessee","EIP","2007-08",2007,46,"75-84 yr",0,0,6
"19886","Tennessee","EIP","2007-08",2007,47,"75-84 yr",0,0,6
"19887","Tennessee","EIP","2007-08",2007,48,"75-84 yr",0,0,6
"19888","Tennessee","EIP","2007-08",2007,49,"75-84 yr",0,0,6
"19889","Tennessee","EIP","2007-08",2007,50,"75-84 yr",2.1,2.1,6
"19890","Tennessee","EIP","2007-08",2007,51,"75-84 yr",2.1,0,6
"19891","Tennessee","EIP","2007-08",2007,52,"75-84 yr",2.1,0,6
"19892","Tennessee","EIP","2007-08",2008,1,"75-84 yr",2.1,0,6
"19893","Tennessee","EIP","2007-08",2008,2,"75-84 yr",2.1,0,6
"19894","Tennessee","EIP","2007-08",2008,3,"75-84 yr",2.1,0,6
"19895","Tennessee","EIP","2007-08",2008,4,"75-84 yr",2.1,0,6
"19896","Tennessee","EIP","2007-08",2008,5,"75-84 yr",8.5,6.4,6
"19897","Tennessee","EIP","2007-08",2008,6,"75-84 yr",21.2,12.7,6
"19898","Tennessee","EIP","2007-08",2008,7,"75-84 yr",42.5,21.2,6
"19899","Tennessee","EIP","2007-08",2008,8,"75-84 yr",68,25.5,6
"19900","Tennessee","EIP","2007-08",2008,9,"75-84 yr",76.5,8.5,6
"19901","Tennessee","EIP","2007-08",2008,10,"75-84 yr",87.1,10.6,6
"19902","Tennessee","EIP","2007-08",2008,11,"75-84 yr",93.5,6.4,6
"19903","Tennessee","EIP","2007-08",2008,12,"75-84 yr",93.5,0,6
"19904","Tennessee","EIP","2007-08",2008,13,"75-84 yr",93.5,0,6
"19905","Tennessee","EIP","2007-08",2008,14,"75-84 yr",93.5,0,6
"19906","Tennessee","EIP","2007-08",2008,15,"75-84 yr",93.5,0,6
"19907","Tennessee","EIP","2007-08",2008,16,"75-84 yr",93.5,0,6
"19908","Tennessee","EIP","2007-08",2008,17,"75-84 yr",95.6,2.1,6
"19909","Tennessee","EIP","2007-08",2007,40,"85+",0,0,7
"19910","Tennessee","EIP","2007-08",2007,41,"85+",0,0,7
"19911","Tennessee","EIP","2007-08",2007,42,"85+",0,0,7
"19912","Tennessee","EIP","2007-08",2007,43,"85+",0,0,7
"19913","Tennessee","EIP","2007-08",2007,44,"85+",0,0,7
"19914","Tennessee","EIP","2007-08",2007,45,"85+",0,0,7
"19915","Tennessee","EIP","2007-08",2007,46,"85+",0,0,7
"19916","Tennessee","EIP","2007-08",2007,47,"85+",0,0,7
"19917","Tennessee","EIP","2007-08",2007,48,"85+",0,0,7
"19918","Tennessee","EIP","2007-08",2007,49,"85+",0,0,7
"19919","Tennessee","EIP","2007-08",2007,50,"85+",0,0,7
"19920","Tennessee","EIP","2007-08",2007,51,"85+",0,0,7
"19921","Tennessee","EIP","2007-08",2007,52,"85+",0,0,7
"19922","Tennessee","EIP","2007-08",2008,1,"85+",0,0,7
"19923","Tennessee","EIP","2007-08",2008,2,"85+",5.8,5.8,7
"19924","Tennessee","EIP","2007-08",2008,3,"85+",11.6,5.8,7
"19925","Tennessee","EIP","2007-08",2008,4,"85+",11.6,0,7
"19926","Tennessee","EIP","2007-08",2008,5,"85+",17.4,5.8,7
"19927","Tennessee","EIP","2007-08",2008,6,"85+",34.8,17.4,7
"19928","Tennessee","EIP","2007-08",2008,7,"85+",81.1,46.4,7
"19929","Tennessee","EIP","2007-08",2008,8,"85+",110.1,29,7
"19930","Tennessee","EIP","2007-08",2008,9,"85+",144.9,34.8,7
"19931","Tennessee","EIP","2007-08",2008,10,"85+",162.3,17.4,7
"19932","Tennessee","EIP","2007-08",2008,11,"85+",168.1,5.8,7
"19933","Tennessee","EIP","2007-08",2008,12,"85+",168.1,0,7
"19934","Tennessee","EIP","2007-08",2008,13,"85+",173.9,5.8,7
"19935","Tennessee","EIP","2007-08",2008,14,"85+",173.9,0,7
"19936","Tennessee","EIP","2007-08",2008,15,"85+",173.9,0,7
"19937","Tennessee","EIP","2007-08",2008,16,"85+",173.9,0,7
"19938","Tennessee","EIP","2007-08",2008,17,"85+",173.9,0,7
"19939","Tennessee","EIP","2008-09",2008,40,"0-4 yr",0,0,1
"19940","Tennessee","EIP","2008-09",2008,41,"0-4 yr",0,0,1
"19941","Tennessee","EIP","2008-09",2008,42,"0-4 yr",0,0,1
"19942","Tennessee","EIP","2008-09",2008,43,"0-4 yr",0,0,1
"19943","Tennessee","EIP","2008-09",2008,44,"0-4 yr",0,0,1
"19944","Tennessee","EIP","2008-09",2008,45,"0-4 yr",0,0,1
"19945","Tennessee","EIP","2008-09",2008,46,"0-4 yr",0,0,1
"19946","Tennessee","EIP","2008-09",2008,47,"0-4 yr",0,0,1
"19947","Tennessee","EIP","2008-09",2008,48,"0-4 yr",0,0,1
"19948","Tennessee","EIP","2008-09",2008,49,"0-4 yr",0,0,1
"19949","Tennessee","EIP","2008-09",2008,50,"0-4 yr",1,1,1
"19950","Tennessee","EIP","2008-09",2008,51,"0-4 yr",1,0,1
"19951","Tennessee","EIP","2008-09",2008,52,"0-4 yr",1,0,1
"19952","Tennessee","EIP","2008-09",2008,53,"0-4 yr",1.9,1,1
"19953","Tennessee","EIP","2008-09",2009,1,"0-4 yr",1.9,0,1
"19954","Tennessee","EIP","2008-09",2009,2,"0-4 yr",1.9,0,1
"19955","Tennessee","EIP","2008-09",2009,3,"0-4 yr",1.9,0,1
"19956","Tennessee","EIP","2008-09",2009,4,"0-4 yr",2.9,1,1
"19957","Tennessee","EIP","2008-09",2009,5,"0-4 yr",2.9,0,1
"19958","Tennessee","EIP","2008-09",2009,6,"0-4 yr",3.9,1,1
"19959","Tennessee","EIP","2008-09",2009,7,"0-4 yr",7.7,3.9,1
"19960","Tennessee","EIP","2008-09",2009,8,"0-4 yr",8.7,1,1
"19961","Tennessee","EIP","2008-09",2009,9,"0-4 yr",10.6,1.9,1
"19962","Tennessee","EIP","2008-09",2009,10,"0-4 yr",11.6,1,1
"19963","Tennessee","EIP","2008-09",2009,11,"0-4 yr",15.5,3.9,1
"19964","Tennessee","EIP","2008-09",2009,12,"0-4 yr",17.4,1.9,1
"19965","Tennessee","EIP","2008-09",2009,13,"0-4 yr",19.3,1.9,1
"19966","Tennessee","EIP","2008-09",2009,14,"0-4 yr",19.3,0,1
"19967","Tennessee","EIP","2008-09",2009,15,"0-4 yr",19.3,0,1
"19968","Tennessee","EIP","2008-09",2009,16,"0-4 yr",19.3,0,1
"19969","Tennessee","EIP","2008-09",2009,17,"0-4 yr",19.3,0,1
"19970","Tennessee","EIP","2008-09",2008,40,"5-17 yr",0,0,2
"19971","Tennessee","EIP","2008-09",2008,41,"5-17 yr",0,0,2
"19972","Tennessee","EIP","2008-09",2008,42,"5-17 yr",0,0,2
"19973","Tennessee","EIP","2008-09",2008,43,"5-17 yr",0,0,2
"19974","Tennessee","EIP","2008-09",2008,44,"5-17 yr",0,0,2
"19975","Tennessee","EIP","2008-09",2008,45,"5-17 yr",0,0,2
"19976","Tennessee","EIP","2008-09",2008,46,"5-17 yr",0,0,2
"19977","Tennessee","EIP","2008-09",2008,47,"5-17 yr",0,0,2
"19978","Tennessee","EIP","2008-09",2008,48,"5-17 yr",0,0,2
"19979","Tennessee","EIP","2008-09",2008,49,"5-17 yr",0,0,2
"19980","Tennessee","EIP","2008-09",2008,50,"5-17 yr",0,0,2
"19981","Tennessee","EIP","2008-09",2008,51,"5-17 yr",0,0,2
"19982","Tennessee","EIP","2008-09",2008,52,"5-17 yr",0,0,2
"19983","Tennessee","EIP","2008-09",2008,53,"5-17 yr",0,0,2
"19984","Tennessee","EIP","2008-09",2009,1,"5-17 yr",0,0,2
"19985","Tennessee","EIP","2008-09",2009,2,"5-17 yr",0,0,2
"19986","Tennessee","EIP","2008-09",2009,3,"5-17 yr",0,0,2
"19987","Tennessee","EIP","2008-09",2009,4,"5-17 yr",0.8,0.8,2
"19988","Tennessee","EIP","2008-09",2009,5,"5-17 yr",1.2,0.4,2
"19989","Tennessee","EIP","2008-09",2009,6,"5-17 yr",1.2,0,2
"19990","Tennessee","EIP","2008-09",2009,7,"5-17 yr",1.2,0,2
"19991","Tennessee","EIP","2008-09",2009,8,"5-17 yr",2,0.8,2
"19992","Tennessee","EIP","2008-09",2009,9,"5-17 yr",2.3,0.4,2
"19993","Tennessee","EIP","2008-09",2009,10,"5-17 yr",3.5,1.2,2
"19994","Tennessee","EIP","2008-09",2009,11,"5-17 yr",3.5,0,2
"19995","Tennessee","EIP","2008-09",2009,12,"5-17 yr",3.5,0,2
"19996","Tennessee","EIP","2008-09",2009,13,"5-17 yr",4.3,0.8,2
"19997","Tennessee","EIP","2008-09",2009,14,"5-17 yr",4.3,0,2
"19998","Tennessee","EIP","2008-09",2009,15,"5-17 yr",4.3,0,2
"19999","Tennessee","EIP","2008-09",2009,16,"5-17 yr",4.3,0,2
"20000","Tennessee","EIP","2008-09",2009,17,"5-17 yr",4.3,0,2
"20001","Tennessee","EIP","2008-09",2008,40,"18-49 yr",0,0,3
"20002","Tennessee","EIP","2008-09",2008,41,"18-49 yr",0,0,3
"20003","Tennessee","EIP","2008-09",2008,42,"18-49 yr",0,0,3
"20004","Tennessee","EIP","2008-09",2008,43,"18-49 yr",0,0,3
"20005","Tennessee","EIP","2008-09",2008,44,"18-49 yr",0.1,0.1,3
"20006","Tennessee","EIP","2008-09",2008,45,"18-49 yr",0.3,0.1,3
"20007","Tennessee","EIP","2008-09",2008,46,"18-49 yr",0.3,0,3
"20008","Tennessee","EIP","2008-09",2008,47,"18-49 yr",0.3,0,3
"20009","Tennessee","EIP","2008-09",2008,48,"18-49 yr",0.3,0,3
"20010","Tennessee","EIP","2008-09",2008,49,"18-49 yr",0.3,0,3
"20011","Tennessee","EIP","2008-09",2008,50,"18-49 yr",0.3,0,3
"20012","Tennessee","EIP","2008-09",2008,51,"18-49 yr",0.3,0,3
"20013","Tennessee","EIP","2008-09",2008,52,"18-49 yr",0.3,0,3
"20014","Tennessee","EIP","2008-09",2008,53,"18-49 yr",0.4,0.1,3
"20015","Tennessee","EIP","2008-09",2009,1,"18-49 yr",0.4,0,3
"20016","Tennessee","EIP","2008-09",2009,2,"18-49 yr",0.4,0,3
"20017","Tennessee","EIP","2008-09",2009,3,"18-49 yr",0.4,0,3
"20018","Tennessee","EIP","2008-09",2009,4,"18-49 yr",0.6,0.1,3
"20019","Tennessee","EIP","2008-09",2009,5,"18-49 yr",1,0.4,3
"20020","Tennessee","EIP","2008-09",2009,6,"18-49 yr",1.3,0.3,3
"20021","Tennessee","EIP","2008-09",2009,7,"18-49 yr",1.4,0.1,3
"20022","Tennessee","EIP","2008-09",2009,8,"18-49 yr",2.2,0.7,3
"20023","Tennessee","EIP","2008-09",2009,9,"18-49 yr",2.5,0.3,3
"20024","Tennessee","EIP","2008-09",2009,10,"18-49 yr",2.7,0.3,3
"20025","Tennessee","EIP","2008-09",2009,11,"18-49 yr",2.7,0,3
"20026","Tennessee","EIP","2008-09",2009,12,"18-49 yr",2.7,0,3
"20027","Tennessee","EIP","2008-09",2009,13,"18-49 yr",2.7,0,3
"20028","Tennessee","EIP","2008-09",2009,14,"18-49 yr",2.7,0,3
"20029","Tennessee","EIP","2008-09",2009,15,"18-49 yr",2.7,0,3
"20030","Tennessee","EIP","2008-09",2009,16,"18-49 yr",2.7,0,3
"20031","Tennessee","EIP","2008-09",2009,17,"18-49 yr",2.7,0,3
"20032","Tennessee","EIP","2008-09",2008,40,"50-64 yr",0,0,4
"20033","Tennessee","EIP","2008-09",2008,41,"50-64 yr",0,0,4
"20034","Tennessee","EIP","2008-09",2008,42,"50-64 yr",0,0,4
"20035","Tennessee","EIP","2008-09",2008,43,"50-64 yr",0,0,4
"20036","Tennessee","EIP","2008-09",2008,44,"50-64 yr",0,0,4
"20037","Tennessee","EIP","2008-09",2008,45,"50-64 yr",0,0,4
"20038","Tennessee","EIP","2008-09",2008,46,"50-64 yr",0,0,4
"20039","Tennessee","EIP","2008-09",2008,47,"50-64 yr",0,0,4
"20040","Tennessee","EIP","2008-09",2008,48,"50-64 yr",0,0,4
"20041","Tennessee","EIP","2008-09",2008,49,"50-64 yr",0,0,4
"20042","Tennessee","EIP","2008-09",2008,50,"50-64 yr",0,0,4
"20043","Tennessee","EIP","2008-09",2008,51,"50-64 yr",0,0,4
"20044","Tennessee","EIP","2008-09",2008,52,"50-64 yr",0.4,0.4,4
"20045","Tennessee","EIP","2008-09",2008,53,"50-64 yr",0.4,0,4
"20046","Tennessee","EIP","2008-09",2009,1,"50-64 yr",0.4,0,4
"20047","Tennessee","EIP","2008-09",2009,2,"50-64 yr",0.4,0,4
"20048","Tennessee","EIP","2008-09",2009,3,"50-64 yr",0.8,0.4,4
"20049","Tennessee","EIP","2008-09",2009,4,"50-64 yr",0.8,0,4
"20050","Tennessee","EIP","2008-09",2009,5,"50-64 yr",1.6,0.8,4
"20051","Tennessee","EIP","2008-09",2009,6,"50-64 yr",1.9,0.4,4
"20052","Tennessee","EIP","2008-09",2009,7,"50-64 yr",2.3,0.4,4
"20053","Tennessee","EIP","2008-09",2009,8,"50-64 yr",3.1,0.8,4
"20054","Tennessee","EIP","2008-09",2009,9,"50-64 yr",3.5,0.4,4
"20055","Tennessee","EIP","2008-09",2009,10,"50-64 yr",3.9,0.4,4
"20056","Tennessee","EIP","2008-09",2009,11,"50-64 yr",3.9,0,4
"20057","Tennessee","EIP","2008-09",2009,12,"50-64 yr",3.9,0,4
"20058","Tennessee","EIP","2008-09",2009,13,"50-64 yr",3.9,0,4
"20059","Tennessee","EIP","2008-09",2009,14,"50-64 yr",3.9,0,4
"20060","Tennessee","EIP","2008-09",2009,15,"50-64 yr",3.9,0,4
